CustomerID,CustomerName,Gender,Age,Marital_Status,State,City,Occupation,Product_Name,Price,Quantity_Sold,Discount(%),PaymentMode,Date,Total_Amount,Profit
3270,Customer_4,Female,47,Married,Bihar,Patna,Healthcare,Sparklers,154,1,16,Credit Card,2024-11-02,129.35999999999999,21.0045417320256
3106,Customer_5,Male,36,Single,Maharashtra,Mumbai,IT,Sparklers,1011,4,1,Credit Card,2024-11-01,4003.56,1020.1001843834546
3020,Customer_8,Male,45,Married,Madhya Pradesh,Mumbai,Healthcare,Sparklers,1079,4,5,Net Banking,2024-10-29,4100.2,1210.3903756418863
3458,Customer_14,Female,29,Single,Maharashtra,Lucknow,Student,Sparklers,463,2,1,Cash,2024-10-29,916.74,140.3680812572945
3087,Customer_15,Female,18,Single,Bihar,Patna,Student,Sparklers,420,4,21,Net Banking,2024-10-28,1327.2,137.37909933203798
3343,Customer_24,Female,22,Single,Bihar,Delhi,Business,Sparklers,559,3,6,Cash,2024-10-31,1576.3799999999999,464.7781274686458
3191,Customer_29,Male,43,Single,Maharashtra,Patna,IT,Sparklers,848,2,7,Credit Card,2024-11-02,1577.28,403.9023304372072
3021,Customer_35,Female,45,Single,Uttar Pradesh,Bhopal,Business,Sparklers,548,3,6,Debit Card,2024-11-03,1545.36,230.754278669928
3252,Customer_36,Male,22,Married,Delhi,Mumbai,Business,Sparklers,934,1,20,Cash,2024-10-28,747.2,147.06047729749255
3975,Customer_46,Female,50,Single,Maharashtra,Patna,Healthcare,Sparklers,141,1,14,Debit Card,2024-10-27,121.26,13.95957344503744
3957,Customer_49,Female,40,Married,Delhi,Delhi,Healthcare,Sparklers,233,3,13,Credit Card,2024-10-27,608.13,84.63139469091472
3646,Customer_61,Male,33,Married,Delhi,Delhi,Education,Sparklers,352,3,19,UPI,2024-10-25,855.36,242.49213815627584
3273,Customer_65,Female,45,Single,Uttar Pradesh,Delhi,Healthcare,Sparklers,932,3,19,Net Banking,2024-10-30,2264.76,547.0398010463771
3776,Customer_71,Male,52,Single,Bihar,Mumbai,Student,Sparklers,582,4,4,Cash,2024-10-30,2234.88,283.5056357568955
3564,Customer_73,Female,50,Married,Uttar Pradesh,Lucknow,Student,Sparklers,1148,4,10,Net Banking,2024-10-30,4132.8,851.0755414244916
3091,Customer_76,Male,20,Married,Uttar Pradesh,Lucknow,Business,Sparklers,1093,2,9,Credit Card,2024-10-29,1989.26,469.3143086193281
3955,Customer_78,Male,50,Married,Bihar,Patna,Business,Sparklers,636,2,23,Debit Card,2024-11-02,979.44,151.7551809221015
3454,Customer_79,Male,57,Single,Delhi,Delhi,Education,Sparklers,1135,3,8,Cash,2024-11-01,3132.6,818.8400193486395
3942,Customer_83,Male,29,Single,Maharashtra,Delhi,Business,Sparklers,945,3,7,Cash,2024-10-27,2636.5499999999997,286.803878755083
3561,Customer_88,Female,34,Married,Delhi,Delhi,Education,Sparklers,142,2,15,Net Banking,2024-10-25,241.4,64.87140578042205
3871,Customer_89,Female,43,Single,Madhya Pradesh,Mumbai,Business,Sparklers,353,4,13,Cash,2024-11-01,1228.44,363.9112301052733
3387,Customer_90,Female,25,Single,Bihar,Bhopal,Education,Sparklers,1183,1,7,Cash,2024-10-31,1100.1899999999998,284.5405717084945
